,Headlines,Snippets,Year,Country
1363,"As Wild Salmon Decline, Norway Pressures Its Giant Fish Farms",New rules to combat sea lice have angered Norway’s important aquaculture industry. But environmental groups want to go much further.,2017,Norway
1364,Right-Wing Populist Is Blocked From Joining Nobel Peace Prize Committee,"The politician, Carl I. Hagen, opposes immigration and Islam, denies climate change and supports President Trump.",2017,Norway
1365,"In Norway, the Journey Is the Destination","A writer finds emotional solace on some of Norway’s scenic remote roads, which have been transformed into architectural wonders.",2017,Norway
1366,Norway’s Wealth Fund Considers Divesting From Oil Shares,"The move signals that the country, Europe’s top producer, does not have full confidence in oil’s future.",2017,Norway
1367,"In Norway, Arctic Herder Loses Case Over Reindeer Culling","The herder, from the indigenous Sami community, had challenged a government order in a case that had drawn wide attention.",2017,Norway
1368,"Tasting the Sweetness of Summer, Berry by Berry","Berries clothe seeds and fertilize them when they drop to the ground, and one summer they taught a young woman to savor time.",2017,Norway
1369,Ruling Conservative-Led Bloc Wins Norway’s National Elections,"A race that was close in opinion polls, the election was viewed as a referendum on taxes, immigration, energy policy and European integration.",2017,Norway
1370,"In Norway, Fighting the Culling of Reindeer With a Macabre Display","A young indigenous Sami reindeer herder is suing the Norwegian government at the Supreme Court, with a little help from his sister — and her hundreds of bullet-ridden reindeer skulls.",2017,Norway
1371,"In Certifiably Happy Norway, a Cranky Traveler Finds Some Bliss (Within Reason)",Charming villages. Inventive meals. A gorgeous glacier to hike. What’s not to like? (That rain was pretty loud.),2017,Norway
1372,‘It Was a Blood Bath’: Freight Trains Kill 110 Reindeer in Norway,"Animal advocacy groups urge speed limits, new fencing and digital tracking to prevent more accidents.",2017,Norway
1373,"As Wild Salmon Decline, Norway Pressures Its Giant Fish Farms",New rules to combat sea lice have angered Norway’s important aquaculture industry. But environmental groups want to go much further.,2017,Norway
1374,Right-Wing Populist Is Blocked From Joining Nobel Peace Prize Committee,"The politician, Carl I. Hagen, opposes immigration and Islam, denies climate change and supports President Trump.",2017,Norway
1375,"In Norway, the Journey Is the Destination","A writer finds emotional solace on some of Norway’s scenic remote roads, which have been transformed into architectural wonders.",2017,Norway
1376,Norway’s Wealth Fund Considers Divesting From Oil Shares,"The move signals that the country, Europe’s top producer, does not have full confidence in oil’s future.",2017,Norway
1377,"In Norway, Arctic Herder Loses Case Over Reindeer Culling","The herder, from the indigenous Sami community, had challenged a government order in a case that had drawn wide attention.",2017,Norway
1378,"Tasting the Sweetness of Summer, Berry by Berry","Berries clothe seeds and fertilize them when they drop to the ground, and one summer they taught a young woman to savor time.",2017,Norway
1379,Ruling Conservative-Led Bloc Wins Norway’s National Elections,"A race that was close in opinion polls, the election was viewed as a referendum on taxes, immigration, energy policy and European integration.",2017,Norway
1380,"In Norway, Fighting the Culling of Reindeer With a Macabre Display","A young indigenous Sami reindeer herder is suing the Norwegian government at the Supreme Court, with a little help from his sister — and her hundreds of bullet-ridden reindeer skulls.",2017,Norway
1381,"In Certifiably Happy Norway, a Cranky Traveler Finds Some Bliss (Within Reason)",Charming villages. Inventive meals. A gorgeous glacier to hike. What’s not to like? (That rain was pretty loud.),2017,Norway
1382,‘It Was a Blood Bath’: Freight Trains Kill 110 Reindeer in Norway,"Animal advocacy groups urge speed limits, new fencing and digital tracking to prevent more accidents.",2017,Norway
1383,"As Wild Salmon Decline, Norway Pressures Its Giant Fish Farms",New rules to combat sea lice have angered Norway’s important aquaculture industry. But environmental groups want to go much further.,2017,Norway
1384,Right-Wing Populist Is Blocked From Joining Nobel Peace Prize Committee,"The politician, Carl I. Hagen, opposes immigration and Islam, denies climate change and supports President Trump.",2017,Norway
1385,"In Norway, the Journey Is the Destination","A writer finds emotional solace on some of Norway’s scenic remote roads, which have been transformed into architectural wonders.",2017,Norway
1386,Norway’s Wealth Fund Considers Divesting From Oil Shares,"The move signals that the country, Europe’s top producer, does not have full confidence in oil’s future.",2017,Norway
1387,"In Norway, Arctic Herder Loses Case Over Reindeer Culling","The herder, from the indigenous Sami community, had challenged a government order in a case that had drawn wide attention.",2017,Norway
1388,"Tasting the Sweetness of Summer, Berry by Berry","Berries clothe seeds and fertilize them when they drop to the ground, and one summer they taught a young woman to savor time.",2017,Norway
1389,Ruling Conservative-Led Bloc Wins Norway’s National Elections,"A race that was close in opinion polls, the election was viewed as a referendum on taxes, immigration, energy policy and European integration.",2017,Norway
1390,"In Norway, Fighting the Culling of Reindeer With a Macabre Display","A young indigenous Sami reindeer herder is suing the Norwegian government at the Supreme Court, with a little help from his sister — and her hundreds of bullet-ridden reindeer skulls.",2017,Norway
1391,"In Certifiably Happy Norway, a Cranky Traveler Finds Some Bliss (Within Reason)",Charming villages. Inventive meals. A gorgeous glacier to hike. What’s not to like? (That rain was pretty loud.),2017,Norway
1392,‘It Was a Blood Bath’: Freight Trains Kill 110 Reindeer in Norway,"Animal advocacy groups urge speed limits, new fencing and digital tracking to prevent more accidents.",2017,Norway
1393,"As Wild Salmon Decline, Norway Pressures Its Giant Fish Farms",New rules to combat sea lice have angered Norway’s important aquaculture industry. But environmental groups want to go much further.,2017,Norway
1394,Right-Wing Populist Is Blocked From Joining Nobel Peace Prize Committee,"The politician, Carl I. Hagen, opposes immigration and Islam, denies climate change and supports President Trump.",2017,Norway
1395,"In Norway, the Journey Is the Destination","A writer finds emotional solace on some of Norway’s scenic remote roads, which have been transformed into architectural wonders.",2017,Norway
1396,Norway’s Wealth Fund Considers Divesting From Oil Shares,"The move signals that the country, Europe’s top producer, does not have full confidence in oil’s future.",2017,Norway
1397,"In Norway, Arctic Herder Loses Case Over Reindeer Culling","The herder, from the indigenous Sami community, had challenged a government order in a case that had drawn wide attention.",2017,Norway
1398,"Tasting the Sweetness of Summer, Berry by Berry","Berries clothe seeds and fertilize them when they drop to the ground, and one summer they taught a young woman to savor time.",2017,Norway
1399,Ruling Conservative-Led Bloc Wins Norway’s National Elections,"A race that was close in opinion polls, the election was viewed as a referendum on taxes, immigration, energy policy and European integration.",2017,Norway
1400,"In Norway, Fighting the Culling of Reindeer With a Macabre Display","A young indigenous Sami reindeer herder is suing the Norwegian government at the Supreme Court, with a little help from his sister — and her hundreds of bullet-ridden reindeer skulls.",2017,Norway
1401,"In Certifiably Happy Norway, a Cranky Traveler Finds Some Bliss (Within Reason)",Charming villages. Inventive meals. A gorgeous glacier to hike. What’s not to like? (That rain was pretty loud.),2017,Norway
1402,‘It Was a Blood Bath’: Freight Trains Kill 110 Reindeer in Norway,"Animal advocacy groups urge speed limits, new fencing and digital tracking to prevent more accidents.",2017,Norway
1403,"As Wild Salmon Decline, Norway Pressures Its Giant Fish Farms",New rules to combat sea lice have angered Norway’s important aquaculture industry. But environmental groups want to go much further.,2017,Norway
1404,Right-Wing Populist Is Blocked From Joining Nobel Peace Prize Committee,"The politician, Carl I. Hagen, opposes immigration and Islam, denies climate change and supports President Trump.",2017,Norway
1405,"In Norway, the Journey Is the Destination","A writer finds emotional solace on some of Norway’s scenic remote roads, which have been transformed into architectural wonders.",2017,Norway
1406,Norway’s Wealth Fund Considers Divesting From Oil Shares,"The move signals that the country, Europe’s top producer, does not have full confidence in oil’s future.",2017,Norway
